ParticipantNumber,Vest,7,9,trial_name,trial_number,key_pressed,correctness,RT,question,picture,type,key1,key2,expected,QUD,pitch,startDate,startTime,experiment_id,Unnamed: 18
11,False,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,384,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,1042,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,4,9,incorrect,716,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,951,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,623,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,671,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,573,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,434,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,388,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,485,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,902,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,13,7,incorrect,856,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,14,9,correct,1279,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,15,7,correct,579,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,16,9,incorrect,2539,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,17,9,correct,528,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,18,7,incorrect,1702,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,19,9,correct,1092,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
11,False,green or low pitch,red or high pitch,forced_choice_sound,20,7,correct,1511,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 14:38:34 GMT+0100 (Mitteleuropäische Normalzeit),1678282714094,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,pauseScreen,1,7,incorrect,1099,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,623,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,953,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,484,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,622,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,812,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,532,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,580,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,575,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,incorrect,767,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,576,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,763,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,12,9,correct,1707,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,765,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,14,9,correct,578,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,15,7,correct,575,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,16,9,correct,672,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,17,7,correct,618,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,18,9,correct,581,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,19,7,correct,761,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,True,green or low pitch,red or high pitch,forced_choice_sound,20,9,correct,577,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:07:51 GMT+0100 (Mitteleuropäische Normalzeit),1678284471644,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,pauseScreen,1,7,incorrect,2000,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,766,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,2,7,incorrect,950,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,1798,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,4,9,correct,669,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,577,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,484,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,482,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,1704,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,9,9,correct,722,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,717,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,576,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,577,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,pauseScreen,2,7,correct,1307,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,580,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,2,7,incorrect,1001,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,955,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,671,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,575,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,6,7,correct,907,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,575,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,624,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,530,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,1564,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,815,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,12,9,correct,574,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,532,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,14,7,correct,2172,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,15,7,correct,764,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
12,False,green or low pitch,red or high pitch,forced_choice_sound,16,9,correct,717,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 15:06:38 GMT+0100 (Mitteleuropäische Normalzeit),1678284398920,INSERT_A_NUMBER,
